Gene stable ID	Mouse gene stable ID
MGP_BALBcJ_G0016416	ENSMUSG00000026439
MGP_BALBcJ_G0006618	ENSMUSG00000105903
MGP_BALBcJ_G0037083	ENSMUSG00000093726
MGP_BALBcJ_G0022762	ENSMUSG00000022831
MGP_BALBcJ_G0027731	ENSMUSG00000068762
MGP_BALBcJ_G0010784	
MGP_BALBcJ_G0005881	ENSMUSG00000085357
MGP_BALBcJ_G0033281	ENSMUSG00000051207
MGP_BALBcJ_G0016528	ENSMUSG00000014980
MGP_BALBcJ_G0029606	ENSMUSG00000029155
MGP_BALBcJ_G0010899	
MGP_BALBcJ_G0015535	ENSMUSG00000105423
MGP_BALBcJ_G0000219	
MGP_BALBcJ_G0011420	
MGP_BALBcJ_G0015749	ENSMUSG00000025903
MGP_BALBcJ_G0028407	ENSMUSG00000038330
MGP_BALBcJ_G0033868	ENSMUSG00000060038
MGP_BALBcJ_G0005500	
MGP_BALBcJ_G0016193	ENSMUSG00000079440
MGP_BALBcJ_G0015863	ENSMUSG00000001138
MGP_BALBcJ_G0016063	ENSMUSG00000050296
MGP_BALBcJ_G0021642	ENSMUSG00000041594
MGP_BALBcJ_G0021016	ENSMUSG00000025290
MGP_BALBcJ_G0007790	ENSMUSG00000080430
MGP_BALBcJ_G0009322	ENSMUSG00000084713
MGP_BALBcJ_G0003401	
MGP_BALBcJ_G0038740	ENSMUSG00000088009
MGP_BALBcJ_G0009520	ENSMUSG00000084746
MGP_BALBcJ_G0007968	ENSMUSG00000076396
MGP_BALBcJ_G0027661	ENSMUSG00000027852
MGP_BALBcJ_G0006441	ENSMUSG00000085721
MGP_BALBcJ_G0029284	ENSMUSG00000028777
MGP_BALBcJ_G0003471	
MGP_BALBcJ_G0012766	
MGP_BALBcJ_G0019864	ENSMUSG00000043487
MGP_BALBcJ_G0012451	
MGP_BALBcJ_G0029450	ENSMUSG00000029101
MGP_BALBcJ_G0017379	ENSMUSG00000060301
MGP_BALBcJ_G0034935	ENSMUSG00000050721
MGP_BALBcJ_G0002478	ENSMUSG00000095088
MGP_BALBcJ_G0036191	ENSMUSG00000031303
MGP_BALBcJ_G0040653	
MGP_BALBcJ_G0028883	
MGP_BALBcJ_G0014355	
MGP_BALBcJ_G0013737	
MGP_BALBcJ_G0003096	
MGP_BALBcJ_G0004744	ENSMUSG00000102121
MGP_BALBcJ_G0031528	ENSMUSG00000019254
MGP_BALBcJ_G0013285	
MGP_BALBcJ_G0000199	
MGP_BALBcJ_G0040504	
MGP_BALBcJ_G0028405	ENSMUSG00000095270
MGP_BALBcJ_G0009647	ENSMUSG00000087902
MGP_BALBcJ_G0014152	
MGP_BALBcJ_G0001585	
MGP_BALBcJ_G0020281	ENSMUSG00000096099
MGP_BALBcJ_G0019460	ENSMUSG00000051510
MGP_BALBcJ_G0012266	
MGP_BALBcJ_G0018205	ENSMUSG00000045942
MGP_BALBcJ_G0017115	ENSMUSG00000019818
MGP_BALBcJ_G0001807	
MGP_BALBcJ_G0007239	ENSMUSG00000108623
MGP_BALBcJ_G0014935	
MGP_BALBcJ_G0026745	ENSMUSG00000027637
MGP_BALBcJ_G0001424	
MGP_BALBcJ_G0040060	
MGP_BALBcJ_G0024753	ENSMUSG00000035885
MGP_BALBcJ_G0011750	
MGP_BALBcJ_G0013224	
MGP_BALBcJ_G0003264	
MGP_BALBcJ_G0025351	ENSMUSG00000026737
MGP_BALBcJ_G0032346	ENSMUSG00000030510
MGP_BALBcJ_G0023231	ENSMUSG00000043747
MGP_BALBcJ_G0030393	ENSMUSG00000041132
MGP_BALBcJ_G0022459	ENSMUSG00000039345
MGP_BALBcJ_G0038929	ENSMUSG00000065392
MGP_BALBcJ_G0009414	ENSMUSG00000099107
MGP_BALBcJ_G0038421	ENSMUSG00000088323
MGP_BALBcJ_G0028491	ENSMUSG00000028519
MGP_BALBcJ_G0023549	ENSMUSG00000015474
MGP_BALBcJ_G0020536	ENSMUSG00000091768
MGP_BALBcJ_G0007327	ENSMUSG00000098684
MGP_BALBcJ_G0006711	ENSMUSG00000104904
MGP_BALBcJ_G0031806	ENSMUSG00000055305
MGP_BALBcJ_G0025522	ENSMUSG00000057738
MGP_BALBcJ_G0039939	
MGP_BALBcJ_G0012130	
MGP_BALBcJ_G0015670	
MGP_BALBcJ_G0014438	
MGP_BALBcJ_G0005633	ENSMUSG00000097694
MGP_BALBcJ_G0016598	ENSMUSG00000086277
MGP_BALBcJ_G0019136	ENSMUSG00000078652
MGP_BALBcJ_G0007427	ENSMUSG00000096986
MGP_BALBcJ_G0009477	ENSMUSG00000089170
MGP_BALBcJ_G0008564	ENSMUSG00000092719
MGP_BALBcJ_G0030084	ENSMUSG00000029478
MGP_BALBcJ_G0025572	ENSMUSG00000039254
MGP_BALBcJ_G0034262	ENSMUSG00000060212
MGP_BALBcJ_G0001343	
MGP_BALBcJ_G0012120	
MGP_BALBcJ_G0004434	
MGP_BALBcJ_G0036439	
MGP_BALBcJ_G0011807	
MGP_BALBcJ_G0039585	ENSMUSG00000077379
MGP_BALBcJ_G0000472	
MGP_BALBcJ_G0017948	ENSMUSG00000020475
MGP_BALBcJ_G0020270	ENSMUSG00000071493
MGP_BALBcJ_G0019651	ENSMUSG00000036295
MGP_BALBcJ_G0013360	
MGP_BALBcJ_G0001618	
MGP_BALBcJ_G0035146	ENSMUSG00000037953
MGP_BALBcJ_G0022896	ENSMUSG00000094422
MGP_BALBcJ_G0021246	ENSMUSG00000068392
MGP_BALBcJ_G0030678	ENSMUSG00000009281
MGP_BALBcJ_G0020586	ENSMUSG00000055254
MGP_BALBcJ_G0017621	ENSMUSG00000019936
MGP_BALBcJ_G0033082	ENSMUSG00000040205
MGP_BALBcJ_G0017910	ENSMUSG00000020430
MGP_BALBcJ_G0003827	
MGP_BALBcJ_G0013949	
MGP_BALBcJ_G0000123	ENSMUSG00000076533
MGP_BALBcJ_G0038541	ENSMUSG00000064725
MGP_BALBcJ_G0027090	ENSMUSG00000039221
MGP_BALBcJ_G0012831	
MGP_BALBcJ_G0038068	ENSMUSG00000089183
MGP_BALBcJ_G0037067	ENSMUSG00000099881
MGP_BALBcJ_G0016345	ENSMUSG00000050777
MGP_BALBcJ_G0004973	ENSMUSG00000047661
MGP_BALBcJ_G0029118	ENSMUSG00000063077
MGP_BALBcJ_G0029101	ENSMUSG00000029001
MGP_BALBcJ_G0018357	ENSMUSG00000018415
MGP_BALBcJ_G0016169	ENSMUSG00000096100
MGP_BALBcJ_G0016169	ENSMUSG00000073631
MGP_BALBcJ_G0009510	ENSMUSG00000084511
MGP_BALBcJ_G0030546	ENSMUSG00000057137
MGP_BALBcJ_G0035103	ENSMUSG00000032377
MGP_BALBcJ_G0017153	ENSMUSG00000019909
MGP_BALBcJ_G0015817	ENSMUSG00000085079
MGP_BALBcJ_G0035794	ENSMUSG00000031386
MGP_BALBcJ_G0035712	ENSMUSG00000053852
MGP_BALBcJ_G0038241	ENSMUSG00000096559
MGP_BALBcJ_G0013759	
MGP_BALBcJ_G0018815	ENSMUSG00000020527
MGP_BALBcJ_G0038129	ENSMUSG00000087922
MGP_BALBcJ_G0007752	ENSMUSG00000098516
MGP_BALBcJ_G0014097	
MGP_BALBcJ_G0036833	ENSMUSG00000098405
MGP_BALBcJ_G0031880	ENSMUSG00000078787
MGP_BALBcJ_G0024026	ENSMUSG00000071497
MGP_BALBcJ_G0024177	ENSMUSG00000024261
MGP_BALBcJ_G0026642	ENSMUSG00000090485
MGP_BALBcJ_G0019218	ENSMUSG00000020687
MGP_BALBcJ_G0010319	
MGP_BALBcJ_G0035464	ENSMUSG00000064039
MGP_BALBcJ_G0035079	ENSMUSG00000032425
MGP_BALBcJ_G0029873	ENSMUSG00000033209
MGP_BALBcJ_G0035089	ENSMUSG00000032353
MGP_BALBcJ_G0031224	ENSMUSG00000091260
MGP_BALBcJ_G0016636	ENSMUSG00000026567
MGP_BALBcJ_G0022728	ENSMUSG00000061751
MGP_BALBcJ_G0039617	
MGP_BALBcJ_G0017516	ENSMUSG00000044581
MGP_BALBcJ_G0006694	ENSMUSG00000105426
MGP_BALBcJ_G0038439	ENSMUSG00000077608
MGP_BALBcJ_G0029785	ENSMUSG00000029309
MGP_BALBcJ_G0002767	
MGP_BALBcJ_G0036500	ENSMUSG00000098642
MGP_BALBcJ_G0019317	ENSMUSG00000015542
MGP_BALBcJ_G0030718	ENSMUSG00000059182
MGP_BALBcJ_G0020799	ENSMUSG00000021671
MGP_BALBcJ_G0013130	
MGP_BALBcJ_G0039693	
MGP_BALBcJ_G0006819	ENSMUSG00000104875
MGP_BALBcJ_G0005648	ENSMUSG00000099968
MGP_BALBcJ_G0036870	ENSMUSG00000086311
MGP_BALBcJ_G0040212	
MGP_BALBcJ_G0010633	
MGP_BALBcJ_G0000473	
MGP_BALBcJ_G0032354	ENSMUSG00000030553
MGP_BALBcJ_G0035860	ENSMUSG00000035395
MGP_BALBcJ_G0022953	ENSMUSG00000055811
MGP_BALBcJ_G0020488	ENSMUSG00000021388
MGP_BALBcJ_G0020283	
MGP_BALBcJ_G0009307	ENSMUSG00000093172
MGP_BALBcJ_G0017697	ENSMUSG00000069515
MGP_BALBcJ_G0021934	ENSMUSG00000050846
MGP_BALBcJ_G0019410	ENSMUSG00000025575
MGP_BALBcJ_G0005071	ENSMUSG00000099749
MGP_BALBcJ_G0030386	ENSMUSG00000029658
MGP_BALBcJ_G0029813	ENSMUSG00000033794
MGP_BALBcJ_G0029608	ENSMUSG00000049907
MGP_BALBcJ_G0029940	
MGP_BALBcJ_G0000231	
MGP_BALBcJ_G0017810	ENSMUSG00000093674
MGP_BALBcJ_G0003977	
MGP_BALBcJ_G0001632	
MGP_BALBcJ_G0039009	ENSMUSG00000064722
MGP_BALBcJ_G0036964	ENSMUSG00000105933
MGP_BALBcJ_G0020809	ENSMUSG00000021666
MGP_BALBcJ_G0007351	ENSMUSG00000097026
MGP_BALBcJ_G0033638	ENSMUSG00000053886
MGP_BALBcJ_G0029212	ENSMUSG00000065990
MGP_BALBcJ_G0013897	
MGP_BALBcJ_G0005961	ENSMUSG00000101448
MGP_BALBcJ_G0029189	ENSMUSG00000029049
MGP_BALBcJ_G0015483	ENSMUSG00000085876
MGP_BALBcJ_G0008104	ENSMUSG00000080432
MGP_BALBcJ_G0017643	ENSMUSG00000036019
MGP_BALBcJ_G0035557	ENSMUSG00000037347
MGP_BALBcJ_G0029122	ENSMUSG00000028990
MGP_BALBcJ_G0039046	ENSMUSG00000077565
MGP_BALBcJ_G0010675	
MGP_BALBcJ_G0033566	ENSMUSG00000047171
MGP_BALBcJ_G0033320	ENSMUSG00000023073
MGP_BALBcJ_G0027351	ENSMUSG00000004892
MGP_BALBcJ_G0009644	ENSMUSG00000098869
MGP_BALBcJ_G0027849	ENSMUSG00000027994
MGP_BALBcJ_G0035151	ENSMUSG00000032475
MGP_BALBcJ_G0009430	ENSMUSG00000099021
MGP_BALBcJ_G0037650	ENSMUSG00000088776
MGP_BALBcJ_G0039827	
MGP_BALBcJ_G0037424	ENSMUSG00000065678
MGP_BALBcJ_G0029839	ENSMUSG00000046959
MGP_BALBcJ_G0005261	ENSMUSG00000087265
MGP_BALBcJ_G0011869	
MGP_BALBcJ_G0037538	ENSMUSG00000089593
MGP_BALBcJ_G0002829	
MGP_BALBcJ_G0015143	ENSMUSG00000085955
MGP_BALBcJ_G0033804	ENSMUSG00000031710
MGP_BALBcJ_G0032625	ENSMUSG00000043354
MGP_BALBcJ_G0020847	ENSMUSG00000021629
MGP_BALBcJ_G0028034	ENSMUSG00000006586
MGP_BALBcJ_G0022818	ENSMUSG00000053182
MGP_BALBcJ_G0010697	
MGP_BALBcJ_G0023717	ENSMUSG00000092043
MGP_BALBcJ_G0006822	ENSMUSG00000105354
MGP_BALBcJ_G0012646	
MGP_BALBcJ_G0006420	ENSMUSG00000085378
MGP_BALBcJ_G0020148	ENSMUSG00000021207
MGP_BALBcJ_G0002809	
MGP_BALBcJ_G0001960	
MGP_BALBcJ_G0014830	
MGP_BALBcJ_G0039262	ENSMUSG00000064841
MGP_BALBcJ_G0001803	
MGP_BALBcJ_G0028179	ENSMUSG00000035969
MGP_BALBcJ_G0018649	ENSMUSG00000018809
MGP_BALBcJ_G0017865	
MGP_BALBcJ_G0033513	ENSMUSG00000046794
MGP_BALBcJ_G0009201	ENSMUSG00000105497
MGP_BALBcJ_G0031836	ENSMUSG00000003380
MGP_BALBcJ_G0013103	
MGP_BALBcJ_G0019101	ENSMUSG00000006784
MGP_BALBcJ_G0003069	
MGP_BALBcJ_G0024341	ENSMUSG00000073574
MGP_BALBcJ_G0037614	ENSMUSG00000077562
MGP_BALBcJ_G0032968	ENSMUSG00000030730
MGP_BALBcJ_G0032213	ENSMUSG00000003865
MGP_BALBcJ_G0021863	ENSMUSG00000022376
MGP_BALBcJ_G0005849	ENSMUSG00000085330
MGP_BALBcJ_G0008101	ENSMUSG00000065597
MGP_BALBcJ_G0036813	ENSMUSG00000089417
MGP_BALBcJ_G0016989	
MGP_BALBcJ_G0019400	ENSMUSG00000070330
MGP_BALBcJ_G0017661	ENSMUSG00000035759
MGP_BALBcJ_G0012226	
MGP_BALBcJ_G0039938	
MGP_BALBcJ_G0036990	ENSMUSG00000097942
MGP_BALBcJ_G0034937	ENSMUSG00000032387
MGP_BALBcJ_G0013165	
MGP_BALBcJ_G0033086	ENSMUSG00000063179
MGP_BALBcJ_G0025886	ENSMUSG00000050896
MGP_BALBcJ_G0036053	ENSMUSG00000031410
MGP_BALBcJ_G0025067	ENSMUSG00000024998
MGP_BALBcJ_G0018954	ENSMUSG00000038615
MGP_BALBcJ_G0040318	
MGP_BALBcJ_G0036362	
MGP_BALBcJ_G0012601	
MGP_BALBcJ_G0025440	ENSMUSG00000049086
MGP_BALBcJ_G0011353	
MGP_BALBcJ_G0031334	
MGP_BALBcJ_G0031239	ENSMUSG00000004264
MGP_BALBcJ_G0003382	
MGP_BALBcJ_G0014134	
MGP_BALBcJ_G0001621	
MGP_BALBcJ_G0005060	ENSMUSG00000095123
MGP_BALBcJ_G0027343	ENSMUSG00000028071
MGP_BALBcJ_G0026244	ENSMUSG00000093804
MGP_BALBcJ_G0001144	
MGP_BALBcJ_G0031092	ENSMUSG00000034269
MGP_BALBcJ_G0010069	
MGP_BALBcJ_G0017410	ENSMUSG00000097854
MGP_BALBcJ_G0032376	ENSMUSG00000030605
MGP_BALBcJ_G0005381	
MGP_BALBcJ_G0019877	ENSMUSG00000021239
MGP_BALBcJ_G0024632	ENSMUSG00000024892
MGP_BALBcJ_G0011529	
MGP_BALBcJ_G0040652	
MGP_BALBcJ_G0012159	
MGP_BALBcJ_G0001240	
MGP_BALBcJ_G0005393	
MGP_BALBcJ_G0033504	ENSMUSG00000094500
MGP_BALBcJ_G0024819	ENSMUSG00000034371
MGP_BALBcJ_G0011944	
MGP_BALBcJ_G0013468	
MGP_BALBcJ_G0005704	ENSMUSG00000097727
MGP_BALBcJ_G0019114	ENSMUSG00000004043
MGP_BALBcJ_G0015417	ENSMUSG00000087406
MGP_BALBcJ_G0025251	ENSMUSG00000025091
MGP_BALBcJ_G0037533	ENSMUSG00000077443
MGP_BALBcJ_G0027541	ENSMUSG00000053769
MGP_BALBcJ_G0010126	
MGP_BALBcJ_G0040603	
MGP_BALBcJ_G0002953	
MGP_BALBcJ_G0005109	ENSMUSG00000098040
MGP_BALBcJ_G0019409	ENSMUSG00000033880
MGP_BALBcJ_G0032052	ENSMUSG00000046438
MGP_BALBcJ_G0004334	
MGP_BALBcJ_G0033401	ENSMUSG00000031471
MGP_BALBcJ_G0019040	ENSMUSG00000069721
MGP_BALBcJ_G0003786	
MGP_BALBcJ_G0035084	
MGP_BALBcJ_G0031042	ENSMUSG00000079462
MGP_BALBcJ_G0013641	
MGP_BALBcJ_G0002806	
MGP_BALBcJ_G0025458	ENSMUSG00000036281
MGP_BALBcJ_G0037818	ENSMUSG00000080673
MGP_BALBcJ_G0018760	ENSMUSG00000092157
MGP_BALBcJ_G0009439	ENSMUSG00000084568
MGP_BALBcJ_G0006286	ENSMUSG00000105765
MGP_BALBcJ_G0033094	ENSMUSG00000030930
MGP_BALBcJ_G0001435	
MGP_BALBcJ_G0013156	
MGP_BALBcJ_G0022677	ENSMUSG00000052316
MGP_BALBcJ_G0031258	ENSMUSG00000030329
MGP_BALBcJ_G0026613	ENSMUSG00000043346
MGP_BALBcJ_G0014888	
MGP_BALBcJ_G0024532	ENSMUSG00000052928
MGP_BALBcJ_G0013425	
MGP_BALBcJ_G0023685	ENSMUSG00000061336
MGP_BALBcJ_G0031781	ENSMUSG00000049848
MGP_BALBcJ_G0000735	
MGP_BALBcJ_G0028506	ENSMUSG00000025413
MGP_BALBcJ_G0001698	
MGP_BALBcJ_G0037095	ENSMUSG00000108584
MGP_BALBcJ_G0022981	ENSMUSG00000057855
MGP_BALBcJ_G0004714	
MGP_BALBcJ_G0010048	
MGP_BALBcJ_G0020224	ENSMUSG00000078139
MGP_BALBcJ_G0009056	ENSMUSG00000104767
MGP_BALBcJ_G0031830	ENSMUSG00000054385
MGP_BALBcJ_G0023587	ENSMUSG00000043311
MGP_BALBcJ_G0004517	
MGP_BALBcJ_G0033745	ENSMUSG00000066880
MGP_BALBcJ_G0018912	ENSMUSG00000001508
MGP_BALBcJ_G0004573	
MGP_BALBcJ_G0031881	ENSMUSG00000058709
MGP_BALBcJ_G0022759	ENSMUSG00000022838
MGP_BALBcJ_G0016029	ENSMUSG00000025963
MGP_BALBcJ_G0017336	ENSMUSG00000009291
MGP_BALBcJ_G0039283	ENSMUSG00000064900
MGP_BALBcJ_G0039225	ENSMUSG00000095205
MGP_BALBcJ_G0023850	
MGP_BALBcJ_G0014921	
MGP_BALBcJ_G0033210	ENSMUSG00000051007
MGP_BALBcJ_G0005715	ENSMUSG00000096988
MGP_BALBcJ_G0024608	ENSMUSG00000038155
MGP_BALBcJ_G0025374	ENSMUSG00000026986
MGP_BALBcJ_G0018716	
MGP_BALBcJ_G0008670	ENSMUSG00000099169
MGP_BALBcJ_G0027965	ENSMUSG00000039047
MGP_BALBcJ_G0030303	ENSMUSG00000039477
MGP_BALBcJ_G0040477	
MGP_BALBcJ_G0035015	ENSMUSG00000032186
MGP_BALBcJ_G0036973	ENSMUSG00000105925
MGP_BALBcJ_G0021333	ENSMUSG00000046908
MGP_BALBcJ_G0004154	
MGP_BALBcJ_G0024442	ENSMUSG00000024622
MGP_BALBcJ_G0008341	ENSMUSG00000080662
MGP_BALBcJ_G0015782	ENSMUSG00000067813
MGP_BALBcJ_G0039064	ENSMUSG00000089520
MGP_BALBcJ_G0029411	ENSMUSG00000029134
MGP_BALBcJ_G0037161	ENSMUSG00000096676
MGP_BALBcJ_G0021506	ENSMUSG00000033595
MGP_BALBcJ_G0019579	ENSMUSG00000020644
MGP_BALBcJ_G0013230	
MGP_BALBcJ_G0003696	
MGP_BALBcJ_G0023683	ENSMUSG00000062629
MGP_BALBcJ_G0033634	ENSMUSG00000025588
MGP_BALBcJ_G0024128	
MGP_BALBcJ_G0028383	ENSMUSG00000038172
MGP_BALBcJ_G0021014	ENSMUSG00000038925
MGP_BALBcJ_G0035768	ENSMUSG00000031351
MGP_BALBcJ_G0019431	ENSMUSG00000025375
MGP_BALBcJ_G0024175	ENSMUSG00000033628
MGP_BALBcJ_G0006684	
MGP_BALBcJ_G0011845	
MGP_BALBcJ_G0032415	
MGP_BALBcJ_G0030882	ENSMUSG00000035104
MGP_BALBcJ_G0023912	ENSMUSG00000002668
MGP_BALBcJ_G0020325	ENSMUSG00000036006
MGP_BALBcJ_G0012521	
MGP_BALBcJ_G0038596	ENSMUSG00000089203
MGP_BALBcJ_G0021694	ENSMUSG00000022244
MGP_BALBcJ_G0002677	
MGP_BALBcJ_G0038047	ENSMUSG00000064490
MGP_BALBcJ_G0010975	
MGP_BALBcJ_G0026890	ENSMUSG00000006418
MGP_BALBcJ_G0015044	ENSMUSG00000092627
MGP_BALBcJ_G0025144	ENSMUSG00000091471
MGP_BALBcJ_G0021045	ENSMUSG00000046753
MGP_BALBcJ_G0021414	ENSMUSG00000035161
MGP_BALBcJ_G0008194	ENSMUSG00000092978
MGP_BALBcJ_G0008856	ENSMUSG00000076067
MGP_BALBcJ_G0037061	ENSMUSG00000098166
MGP_BALBcJ_G0018431	ENSMUSG00000033066
MGP_BALBcJ_G0019439	ENSMUSG00000025380
MGP_BALBcJ_G0000813	
MGP_BALBcJ_G0021388	ENSMUSG00000071350
MGP_BALBcJ_G0021182	ENSMUSG00000036282
MGP_BALBcJ_G0031285	ENSMUSG00000030345
MGP_BALBcJ_G0034974	ENSMUSG00000032212
MGP_BALBcJ_G0014190	
MGP_BALBcJ_G0037731	ENSMUSG00000088506
MGP_BALBcJ_G0027342	ENSMUSG00000005640
MGP_BALBcJ_G0008567	ENSMUSG00000065563
MGP_BALBcJ_G0009299	ENSMUSG00000106465
MGP_BALBcJ_G0030031	ENSMUSG00000029468
MGP_BALBcJ_G0012873	
MGP_BALBcJ_G0026735	ENSMUSG00000027620
MGP_BALBcJ_G0009746	ENSMUSG00000099068
MGP_BALBcJ_G0012341	
MGP_BALBcJ_G0021781	ENSMUSG00000022300
MGP_BALBcJ_G0027184	ENSMUSG00000027750
MGP_BALBcJ_G0032757	
MGP_BALBcJ_G0027791	ENSMUSG00000080907
MGP_BALBcJ_G0027007	ENSMUSG00000059540
MGP_BALBcJ_G0014924	
MGP_BALBcJ_G0001192	
MGP_BALBcJ_G0008841	ENSMUSG00000065593
MGP_BALBcJ_G0003373	
MGP_BALBcJ_G0025717	ENSMUSG00000026830
MGP_BALBcJ_G0007104	ENSMUSG00000108553
MGP_BALBcJ_G0029711	ENSMUSG00000029377
MGP_BALBcJ_G0022169	ENSMUSG00000054863
MGP_BALBcJ_G0008979	ENSMUSG00000099089
MGP_BALBcJ_G0004875	ENSMUSG00000097285
MGP_BALBcJ_G0033466	ENSMUSG00000031575
MGP_BALBcJ_G0001365	
MGP_BALBcJ_G0039407	ENSMUSG00000065817
MGP_BALBcJ_G0031209	ENSMUSG00000046323
MGP_BALBcJ_G0016949	ENSMUSG00000047648
MGP_BALBcJ_G0016022	ENSMUSG00000040865
MGP_BALBcJ_G0004646	
MGP_BALBcJ_G0013600	
MGP_BALBcJ_G0033984	ENSMUSG00000035770
MGP_BALBcJ_G0016292	ENSMUSG00000034000
MGP_BALBcJ_G0017566	ENSMUSG00000020056
MGP_BALBcJ_G0016009	ENSMUSG00000041040
MGP_BALBcJ_G0028047	ENSMUSG00000073991
MGP_BALBcJ_G0024438	ENSMUSG00000052026
MGP_BALBcJ_G0020765	ENSMUSG00000045034
MGP_BALBcJ_G0008501	ENSMUSG00000105010
MGP_BALBcJ_G0031097	ENSMUSG00000030271
MGP_BALBcJ_G0035436	ENSMUSG00000037949
MGP_BALBcJ_G0027604	ENSMUSG00000028098
MGP_BALBcJ_G0012453	
MGP_BALBcJ_G0005123	ENSMUSG00000100681
MGP_BALBcJ_G0037610	ENSMUSG00000064541
MGP_BALBcJ_G0011153	
MGP_BALBcJ_G0029220	ENSMUSG00000023286
MGP_BALBcJ_G0008603	ENSMUSG00000077829
MGP_BALBcJ_G0032928	ENSMUSG00000035004
MGP_BALBcJ_G0033539	ENSMUSG00000031592
MGP_BALBcJ_G0035584	ENSMUSG00000090102
MGP_BALBcJ_G0000600	
MGP_BALBcJ_G0018592	ENSMUSG00000050107
MGP_BALBcJ_G0023240	ENSMUSG00000024114
MGP_BALBcJ_G0035583	ENSMUSG00000068113
MGP_BALBcJ_G0013093	
MGP_BALBcJ_G0011882	
MGP_BALBcJ_G0002716	
MGP_BALBcJ_G0031159	ENSMUSG00000042097
MGP_BALBcJ_G0029250	ENSMUSG00000044674
MGP_BALBcJ_G0025951	
MGP_BALBcJ_G0029745	ENSMUSG00000046000
MGP_BALBcJ_G0010329	
MGP_BALBcJ_G0002150	
MGP_BALBcJ_G0025322	ENSMUSG00000047909
MGP_BALBcJ_G0019211	ENSMUSG00000000125
MGP_BALBcJ_G0002631	
MGP_BALBcJ_G0034713	ENSMUSG00000032086
MGP_BALBcJ_G0027038	ENSMUSG00000027531
MGP_BALBcJ_G0008623	ENSMUSG00000098944
MGP_BALBcJ_G0039897	
MGP_BALBcJ_G0009419	ENSMUSG00000088279
MGP_BALBcJ_G0016557	ENSMUSG00000026468
MGP_BALBcJ_G0029248	ENSMUSG00000040407
MGP_BALBcJ_G0038635	ENSMUSG00000077398
MGP_BALBcJ_G0012635	
MGP_BALBcJ_G0034401	ENSMUSG00000004099
MGP_BALBcJ_G0004490	
MGP_BALBcJ_G0036215	ENSMUSG00000015405
MGP_BALBcJ_G0018253	ENSMUSG00000018914
MGP_BALBcJ_G0006175	
MGP_BALBcJ_G0029599	ENSMUSG00000070733
MGP_BALBcJ_G0000966	
MGP_BALBcJ_G0035884	ENSMUSG00000073062
MGP_BALBcJ_G0017121	ENSMUSG00000071324
MGP_BALBcJ_G0030730	ENSMUSG00000038210
MGP_BALBcJ_G0022788	ENSMUSG00000049436
MGP_BALBcJ_G0018474	ENSMUSG00000018476
MGP_BALBcJ_G0023350	ENSMUSG00000037326
MGP_BALBcJ_G0020818	ENSMUSG00000078302
MGP_BALBcJ_G0012658	
MGP_BALBcJ_G0013344	
MGP_BALBcJ_G0021004	ENSMUSG00000021767
MGP_BALBcJ_G0002713	
MGP_BALBcJ_G0026539	ENSMUSG00000062098
MGP_BALBcJ_G0030721	ENSMUSG00000101298
MGP_BALBcJ_G0012673	
MGP_BALBcJ_G0011155	
MGP_BALBcJ_G0000525	
MGP_BALBcJ_G0027359	ENSMUSG00000103766
MGP_BALBcJ_G0015748	ENSMUSG00000033845
MGP_BALBcJ_G0031893	ENSMUSG00000092367
MGP_BALBcJ_G0029568	ENSMUSG00000037736
MGP_BALBcJ_G0039228	ENSMUSG00000077757
MGP_BALBcJ_G0038800	ENSMUSG00000077416
MGP_BALBcJ_G0015728	ENSMUSG00000089759
MGP_BALBcJ_G0040539	
MGP_BALBcJ_G0019908	ENSMUSG00000021256
MGP_BALBcJ_G0013110	
MGP_BALBcJ_G0026039	ENSMUSG00000057447
MGP_BALBcJ_G0035732	ENSMUSG00000031194
MGP_BALBcJ_G0032779	ENSMUSG00000073896
MGP_BALBcJ_G0013560	
MGP_BALBcJ_G0022783	ENSMUSG00000002846
MGP_BALBcJ_G0026759	ENSMUSG00000067786
MGP_BALBcJ_G0024168	ENSMUSG00000024271
MGP_BALBcJ_G0026060	ENSMUSG00000075097
MGP_BALBcJ_G0025562	ENSMUSG00000039356
MGP_BALBcJ_G0011254	
MGP_BALBcJ_G0039905	
MGP_BALBcJ_G0028914	ENSMUSG00000050989
MGP_BALBcJ_G0013656	
MGP_BALBcJ_G0032386	ENSMUSG00000039099
MGP_BALBcJ_G0025855	ENSMUSG00000050114
MGP_BALBcJ_G0025636	ENSMUSG00000026887
MGP_BALBcJ_G0018888	ENSMUSG00000091228
MGP_BALBcJ_G0026456	ENSMUSG00000042851
MGP_BALBcJ_G0032741	ENSMUSG00000037032
MGP_BALBcJ_G0001094	
MGP_BALBcJ_G0016199	ENSMUSG00000026254
MGP_BALBcJ_G0026130	ENSMUSG00000040479
MGP_BALBcJ_G0007826	ENSMUSG00000092644
MGP_BALBcJ_G0039042	ENSMUSG00000077143
MGP_BALBcJ_G0018323	ENSMUSG00000056895
MGP_BALBcJ_G0017994	ENSMUSG00000044966
MGP_BALBcJ_G0032558	ENSMUSG00000030706
MGP_BALBcJ_G0010613	
MGP_BALBcJ_G0003167	
MGP_BALBcJ_G0019121	ENSMUSG00000017801
MGP_BALBcJ_G0026057	ENSMUSG00000075100
MGP_BALBcJ_G0021815	ENSMUSG00000024479
